case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
EASY-S7-F7864-T1,canonical_fresh_attempt_causal_sample,7864,,,48.04163360595703,425.10003662109375,128.0,up,21,down_left_fast,156,0,4.409700006246567,-0.444815069437027,,-0.483154296875,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,5,0,,,True
EASY-S7-F12292-T1,post_respawn_discovery_sample,12292,147,薬符「壺中の大銀河」,359.9024963378906,432.0,113.0,right,133,right+deadline_hold,751,0,-3.0405639708042145,-3.0405639708042145,,1.285247802734375,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,8,0,,playfield_boundary;action_lag_over_model,True
EASY-S7-F12959-T1,post_respawn_discovery_sample,12959,147,薬符「壺中の大銀河」,376.0,432.0,99.0,down_right,165,down_right+deadline_hold,572,0,-2.627145230770111,-2.627145230770111,,-2.17120361328125,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,0,8,0,,playfield_boundary;action_lag_over_model,True
EASY-S7-F13301-T1,post_respawn_discovery_sample,13301,147,薬符「壺中の大銀河」,40.293941497802734,274.0682373046875,83.0,down_right,165,down_right+deadline_hold,521,0,-1.77337846159935,-1.77337846159935,,3.935937916886508,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,action_lag_over_model,True
EASY-S7-F13609-T1,post_respawn_discovery_sample,13609,147,薬符「壺中の大銀河」,173.737060546875,432.0,68.0,right,133,up_right_fast,614,0,-2.7046254873275757,-5.9821319580078125,,0.47381591796875,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,7,7,0,,playfield_boundary;action_lag_over_model,True
EASY-S7-F21312-T1,post_respawn_discovery_sample,21312,151,難題「龍の頸の玉  -五色の弾丸-」,376.0,432.0,64.0,down_left,101,left_fast,20,205,-2.0511884689331055,-3.0246922969818115,,63.365753173828125,-2.2746759440756366,observed_laser_overlap,robust_action_set_exhausted_before_hit,6,11,0,,playfield_boundary,True
EASY-S7-F22868-T1,post_respawn_discovery_sample,22868,151,難題「龍の頸の玉  -五色の弾丸-」,8.0,431.94049072265625,50.0,right_fast,129,up_right,24,205,-3.477762460708618,-3.477762460708618,,88.45040945357235,-0.36809461467121896,observed_laser_overlap,robust_action_set_exhausted_before_hit,0,11,0,,playfield_boundary;fast_mode,True
EASY-S7-F23875-T1,post_respawn_discovery_sample,23875,151,難題「龍の頸の玉  -五色の弾丸-」,12.0,432.0,36.0,right_fast,129,right_fast,20,225,-3.6146774291992188,-3.6146774291992188,,14.116164629180014,-3.4151382917439363,observed_laser_overlap,robust_action_set_exhausted_before_hit,7,48,0,,playfield_boundary;fast_mode,True
EASY-S7-F48190-T1,post_respawn_discovery_sample,48190,163,難題「燕の子安貝  -永命線-」,216.0303955078125,271.54681396484375,22.0,up_left,85,stay,202,52,-0.416379451751709,-1.872511625289917,,56.24738121124167,-1.1225119329045006,observed_laser_overlap,robust_action_set_exhausted_before_hit,5,10,0,,,True
EASY-S7-F51014-T1,post_respawn_discovery_sample,51014,163,難題「燕の子安貝  -永命線-」,34.11551284790039,361.97906494140625,8.0,left_fast,65,left_fast,199,52,-2.671196222305298,-2.671196222305298,,42.355709465408864,-3.0544584348641566,observed_laser_overlap,robust_action_set_exhausted_before_hit,0,6,0,,fast_mode,True
EASY-S7-F57594-T1,post_respawn_discovery_sample,57594,167,難題「蓬莱の弾の枝  -虹色の弾幕-」,362.802734375,403.72100830078125,11.0,down_left_fast,97,up_right_fast,243,0,7.230989515781403,-2.597604215145111,,-1.724365234375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,4,4,0,,fast_mode,True
