case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S5-F150226-T1,150226,0,5,Stage 5,8.0,383.209716796875,3.0,0.0,0.0,0.0,False,1008,0,0,-6.23055362701416,-7.798730373382568,,7,stay+deadline_hold,446,6.159271240234375,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,playfield_boundary;action_lag_over_model;pool_density_over_1000,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F150622-T1,150622,0,5,Stage 5,35.84471893310547,391.3414306640625,4.0,9.0,1.0,1.0,False,1000,0,0,-8.064539909362793,-8.203560829162598,,8,up_left+deadline_hold,1232,-0.05213737487792969,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,90,0,,action_lag_over_model;pool_density_over_1000,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F151106-T1,151106,0,5,Stage 5,8.0,432.0,3.0,0.0,0.0,0.0,False,996,0,0,-2.1159868240356445,-4.482598304748535,,6,down_left,802,-1.1218948364257812,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,21,0,,playfield_boundary;fast_mode,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F151490-T1,151490,0,5,Stage 5,125.10791015625,253.5955810546875,3.0,0.0,0.0,0.0,False,1001,0,0,-5.733635902404785,-8.541326522827148,,7,up_left+deadline_hold,700,3.083282470703125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,72,0,,action_lag_over_model;pool_density_over_1000,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F151911-T1,151911,0,5,Stage 5,137.48475646972656,418.9892578125,3.0,2.0,0.0,0.0,False,1015,0,0,-4.716919898986816,-7.725319862365723,,7,up_left+deadline_hold,990,4.20399883858636,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,action_lag_over_model;pool_density_over_1000,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F152225-T1,152225,0,5,Stage 5,177.41458129882812,365.99615478515625,3.0,1.0,0.0,0.0,False,997,0,0,-5.661293983459473,-6.40389347076416,,7,stay+deadline_hold,604,1.000457763671875,,,modeled_committed_prefix_collision,missing_pre_hit_alive_decision,0,0,,action_lag_over_model,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F152577-T1,152577,0,5,Stage 5,195.935546875,399.63665771484375,3.0,9.0,0.0,0.0,False,1007,0,0,-7.069988250732422,-7.069988250732422,,7,down_right+deadline_hold,1056,6.596805891782276,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,action_lag_over_model;pool_density_over_1000,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F156613-T1,156613,0,5,Stage 5,308.1116943359375,423.8682861328125,4.0,0.0,1.0,1.0,False,391,0,0,5.040844723582268,-0.9001249670982361,,4,stay,939,-1.452911376953125,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,10,0,,,,,no_active_spell_at_hit
LUN-S5-F157613-T1,157613,0,5,Stage 5,11.368269920349121,412.36834716796875,3.0,0.0,0.0,0.0,False,457,0,0,-1.8849186301231384,-1.8849186301231384,,5,right_fast,531,0.09222412109375,,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,,playfield_boundary;action_lag_over_model,,,no_active_spell_at_hit
LUN-S5-F158847-T1,158847,0,5,Stage 5,196.36573791503906,196.500732421875,3.0,0.0,0.0,0.0,False,245,0,0,4.681528955698013,0.3614411950111389,,6,stay,413,-1.02874755859375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,7,0,,fast_mode,111,懶惰「生神停止(マインドストッパー)」,resolved_live_spell_state
