case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S2-F52888-T1,52888,0,2,Stage 3,252.44195556640625,432.0,3.0,8.0,0.0,0.0,False,693,0,20,-2.3004028350114822,-2.5049184560775757,-5.367396395689866,2,up_left,1000,-2.15850830078125,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,9,201,52687,playfield_boundary;corridor_deadline_miss,,,no_active_spell_at_hit
LUN-S2-F54048-T1,54048,0,2,Stage 3,14.90000057220459,432.0,3.0,0.0,0.0,0.0,False,569,0,0,-1.8338070809841156,-1.8338070809841156,,2,stay,184,2.4106874465942383,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,9,238,53810,playfield_boundary,,,no_active_spell_at_hit
LUN-S2-F61362-T1,61362,0,2,Stage 3,12.879036903381348,432.0,5.0,30.0,2.0,2.0,False,233,0,36,-1.4476979970932007,-1.4476979970932007,-2.148493892807437,3,up_right,1399,6.2744584099286405,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,134,61228,playfield_boundary;corridor_deadline_miss,38,始符「エフェメラリティ137」,resolved_live_spell_state
LUN-S2-F61719-T1,61719,0,2,Stage 3,8.0,432.0,3.0,14.0,0.0,0.0,False,167,0,0,-1.6971207559108734,-1.6971207559108734,-8.5,3,stay,1090,5.96063232421875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,7,54,61665,playfield_boundary;corridor_deadline_miss;fast_mode,38,始符「エフェメラリティ137」,resolved_live_spell_state
LUN-S2-F68921-T1,68921,0,2,Stage 3,376.0,432.0,4.0,19.0,1.0,1.0,False,370,0,18,-1.3670705556869507,-1.3670705556869507,,4,up_left_fast,254,5.6074043201901205,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,238,68683,playfield_boundary,46,国体「三種の神器　郷」,resolved_live_spell_state
LUN-S2-F71086-T1,71086,0,2,Stage 3,225.66268920898438,432.0,4.0,4.0,1.0,1.0,False,236,180,12,-2.661550611257553,-2.661550611257553,4.5,2,down_left_fast,681,2.693572998046875,71,16.015378364698304,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,64,71022,playfield_boundary;action_lag_over_model;fast_mode,50,虚史「幻想郷伝説」,resolved_live_spell_state
LUN-S2-F71433-T1,71433,0,2,Stage 3,156.42233276367188,432.0,3.0,0.0,0.0,0.0,False,257,190,3,-3.59540593624115,-4.216795086860657,0.5679023619852721,5,up_left_fast,1467,5.940953309697166,96,-1.8665907662514707,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,6,43,71390,playfield_boundary;fast_mode,50,虚史「幻想郷伝説」,resolved_live_spell_state
LUN-S2-F71730-T1,71730,0,2,Stage 3,205.69883728027344,432.0,3.0,9.0,0.0,0.0,False,281,190,5,-3.609411120414734,-4.608820423483849,11.292893206711835,2,right,768,7.662739762614906,79,1.0005633075815883,modeled_committed_prefix_collision,missing_pre_hit_alive_decision,0,0,,playfield_boundary;fast_mode,50,虚史「幻想郷伝説」,resolved_live_spell_state
LUN-S2-F72083-T1,72083,0,2,Stage 3,210.43194580078125,429.70001220703125,3.0,10.0,0.0,0.0,False,270,200,0,-0.49440307915210724,-1.3092102110385895,6.636032855149335,2,stay,126,-2.745361328125,56,14.430975336752933,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,45,72038,playfield_boundary,50,虚史「幻想郷伝説」,resolved_live_spell_state
LUN-S2-F72642-T1,72642,0,2,Stage 3,161.9149169921875,432.0,3.0,2.0,0.0,0.0,False,250,200,0,-4.285793989896774,-4.285793989896774,,4,up_left_fast,103,9.839299945696885,196,3.53682960892617,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,234,72408,playfield_boundary;action_lag_over_model,50,虚史「幻想郷伝説」,resolved_live_spell_state
LUN-S3-F74641-T1,74641,0,3,Stage 4A / Reimu,59.649044036865234,432.0,4.0,25.0,1.0,1.0,False,419,0,22,-15.74981689453125,-15.74981689453125,,2,right_fast,231,-0.6761474609375,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,11,238,74403,playfield_boundary,,,no_active_spell_at_hit
LUN-S3-F76980-T1,76980,0,3,Stage 4A / Reimu,367.51470947265625,432.0,3.0,19.0,0.0,0.0,False,1112,0,0,-1.8014577627182007,-1.8014577627182007,,3,up_left,390,4.11102294921875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,7,240,76740,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S3-F84306-T1,84306,0,3,Stage 4A / Reimu,8.0,432.0,3.0,7.0,0.0,0.0,False,467,0,9,-1.4595825225114822,-1.4595825225114822,-7.830230712890625,2,right_fast,379,2.380859375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,42,84264,playfield_boundary;corridor_deadline_miss;fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F84785-T1,84785,0,3,Stage 4A / Reimu,8.0,432.0,3.0,9.0,0.0,0.0,False,632,0,0,-1.4562866240739822,-1.4562866240739822,-12.158920288085938,2,up_right_fast,1420,2.3841552734375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,73,84712,playfield_boundary;corridor_deadline_miss;fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F85949-T1,85949,0,3,Stage 4A / Reimu,16.485280990600586,423.51470947265625,3.0,1.0,0.0,0.0,False,619,0,36,-0.43335266411304474,-2.8520387411117554,0.5,2,right_fast,813,-2.5056285858154297,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,6,29,85920,fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F86702-T1,86702,0,3,Stage 4A / Reimu,10.8284273147583,429.17156982421875,3.0,1.0,0.0,0.0,False,611,0,15,1.0474174469709396,-0.9544555693864822,-1.7720451969095734,2,right_fast,1288,-0.680633544921875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,59,86643,playfield_boundary;corridor_deadline_miss;fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F93156-T1,93156,0,3,Stage 4A / Reimu,346.241943359375,415.1209716796875,3.0,0.0,0.0,0.0,False,263,0,57,0.5477844178676605,-1.7700856924057007,14.992013147130695,2,stay,1088,-1.423675537109375,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,12,88,93068,fast_mode,61,散霊「夢想封印　寂」,resolved_live_spell_state
LUN-S3-F93839-T1,93839,0,3,Stage 4A / Reimu,376.0,432.0,3.0,8.0,0.0,0.0,False,928,0,0,-1.4825317412614822,-1.4825317412614822,2.914413949548271,1,up_fast,652,3.41943359375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,8,121,93718,playfield_boundary;fast_mode,61,散霊「夢想封印　寂」,resolved_live_spell_state
LUN-S3-F95340-T1,95340,0,3,Stage 4A / Reimu,245.9232940673828,432.0,3.0,3.0,0.0,0.0,False,804,0,0,-1.745626538991928,-1.745626538991928,,2,stay,1361,1.5943961355973186,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,239,95101,playfield_boundary,,,no_active_spell_at_hit
LUN-S3-F95847-T1,95847,0,3,Stage 4A / Reimu,8.0,415.1209716796875,3.0,9.0,0.0,0.0,False,570,0,9,-0.003924563527107239,-3.3349965810775757,,2,left_fast,115,-2.98858642578125,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,9,204,95643,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S3-F111443-T1,111443,0,3,Stage 4A / Reimu,9.62634563446045,432.0,3.0,13.0,0.0,0.0,False,531,0,66,-0.5935424864292145,-0.5935424864292145,,5,right_fast,1115,0.6368408203125,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,15,238,111205,playfield_boundary,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F112366-T1,112366,0,3,Stage 4A / Reimu,8.0,405.17950439453125,3.0,3.0,0.0,0.0,False,695,0,0,-0.8701355010271072,-0.8701355010271072,,3,down_left_fast,1462,-1.811492919921875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,13,237,112129,playfield_boundary;fast_mode,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F113372-T1,113372,0,3,Stage 4A / Reimu,370.3431396484375,424.7099609375,3.0,1.0,0.0,0.0,False,712,0,0,-1.7195007354021072,-1.7446652352809906,,2,up_fast,1005,-1.461822509765625,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,239,113133,fast_mode,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F116132-T1,116132,0,3,Stage 4A / Reimu,212.1211700439453,381.4002685546875,3.0,1.0,0.0,0.0,False,990,0,39,-1.9579803496599197,-1.9579803496599197,-6.1307077406953425,4,down_left_fast,1029,-2.2420196533203125,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,47,116085,corridor_deadline_miss;fast_mode,73,大結界「博麗弾幕結界」,resolved_live_spell_state
LUN-S5-F120659-T1,120659,0,5,Stage 5,376.0,432.0,3.0,6.0,0.0,0.0,False,645,0,2,-2.9283810555934906,-2.9283810555934906,,3,down_left_fast,510,0.63519287109375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,9,238,120421,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F122004-T1,122004,0,5,Stage 5,8.0,432.0,4.0,4.0,1.0,1.0,False,972,0,0,-2.2369671761989594,-2.2369671761989594,,3,up_fast,1471,5.1015625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,8,238,121766,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F122892-T1,122892,0,5,Stage 5,8.0,432.0,4.0,1.0,1.0,1.0,False,583,0,0,-0.8955509215593338,-1.4533132314682007,,2,left,602,-1.106903076171875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,10,238,122654,playfield_boundary,,,no_active_spell_at_hit
LUN-S5-F129750-T1,129750,0,5,Stage 5,373.17156982421875,388.02825927734375,3.0,1.0,0.0,0.0,False,905,0,10,0.6680850088596344,0.6680850088596344,,3,up_left_fast,1356,2.03125,,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,240,129510,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F130932-T1,130932,0,5,Stage 5,345.3558349609375,432.0,3.0,8.0,0.0,0.0,False,332,0,4,-1.4420043975114822,-1.4420043975114822,5.465912731163181,3,up_left_fast,564,0.17230224609375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,4,236,130696,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F132673-T1,132673,0,5,Stage 5,19.499996185302734,432.0,3.0,0.0,0.0,0.0,False,532,0,5,-1.4554264098405838,-1.4554264098405838,,2,up_fast,695,2.2159881591796875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,14,240,132433,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F141871-T1,141871,0,5,Stage 5,376.0,432.0,5.0,11.0,2.0,2.0,False,992,0,12,-2.5386840850114822,-2.5386840850114822,,4,up_fast,456,1.76702880859375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,10,239,141632,playfield_boundary;fast_mode,103,幻波「赤眼催眠(マインドブローイング)」,resolved_live_spell_state
LUN-S5-F142550-T1,142550,0,5,Stage 5,140.79891967773438,432.0,3.0,0.0,0.0,0.0,False,1079,0,30,-1.7563049346208572,-1.7563049346208572,4.150757340948537,4,up_left_fast,625,-0.7674560546875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,10,220,142330,playfield_boundary;pool_density_over_1000;fast_mode,103,幻波「赤眼催眠(マインドブローイング)」,resolved_live_spell_state
LUN-S5-F146411-T1,146411,0,5,Stage 5,181.04103088378906,432.0,3.0,3.0,0.0,0.0,False,1025,0,15,-1.4789306670427322,-3.2998413145542145,,3,right,647,-1.0540771484375,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,8,238,146173,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S5-F147890-T1,147890,0,5,Stage 5,10.8284273147583,429.17156982421875,3.0,2.0,0.0,0.0,False,1062,0,16,-1.6881038695573807,-1.8951772451400757,,3,left_fast,247,-0.407867431640625,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,240,147650,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S5-F149709-T1,149709,0,5,Stage 5,113.7518310546875,432.0,3.0,0.0,0.0,0.0,False,920,0,27,-6.875088453292847,-6.875088453292847,,4,down_left,1336,0.6749114990234375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,237,149472,playfield_boundary;fast_mode,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F150531-T1,150531,0,5,Stage 5,220.51319885253906,425.43145751953125,3.0,0.0,0.0,0.0,False,1021,0,27,-7.497204780578613,-7.497204780578613,,4,right_fast,138,3.7213992281483352,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,172,240,150291,pool_density_over_1000;fast_mode,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F155373-T1,155373,0,5,Stage 5,8.0,432.0,4.0,3.0,1.0,1.0,False,411,0,15,-1.9342947900295258,-1.9342947900295258,,4,up_fast,726,5.156108856201172,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,238,155135,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F157506-T1,157506,0,5,Stage 5,343.5787658691406,432.0,3.0,1.0,0.0,0.0,False,461,0,23,-2.5076782256364822,-2.5076782256364822,,3,right_fast,41,-0.3006591796875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,7,239,157267,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F158734-T1,158734,0,5,Stage 5,162.1942901611328,199.2996368408203,3.0,1.0,0.0,0.0,False,363,0,71,-2.9603454619646072,-2.9603454619646072,1.2450627975711512,4,up_left_fast,12,1.0015869140625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,27,143,158591,fast_mode,111,懶惰「生神停止(マインドストッパー)」,resolved_live_spell_state
LUN-S5-F160587-T1,160587,0,5,Stage 5,172.90476989746094,186.7440948486328,3.0,9.0,0.0,0.0,False,333,0,153,-2.0544769316911697,-2.0544769316911697,-2.5907743668186995,4,up,1356,1.059417724609375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,24,163,160424,corridor_deadline_miss;fast_mode,111,懶惰「生神停止(マインドストッパー)」,resolved_live_spell_state
LUN-S5-F162153-T1,162153,0,5,Stage 5,10.8284273147583,429.17156982421875,3.0,14.0,0.0,0.0,False,1158,0,18,-2.016347125172615,-4.270749092102051,,3,right_fast,1045,1.65277099609375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,239,161914,playfield_boundary;pool_density_over_1000;fast_mode,115,散符「真実の月(インビジブルフルムーン)」,resolved_live_spell_state
LUN-S5-F163441-T1,163441,0,5,Stage 5,374.3736572265625,430.3736572265625,3.0,1.0,0.0,0.0,False,1156,0,9,-3.4176693856716156,-3.4176693856716156,,2,up_fast,626,0.1607666015625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,7,238,163203,playfield_boundary;pool_density_over_1000,115,散符「真実の月(インビジブルフルムーン)」,resolved_live_spell_state
LUN-S7-F173071-T1,173071,0,7,Final B / Kaguya,376.0,413.75665283203125,3.0,77.0,0.0,0.0,False,762,0,35,-1.8173095732927322,-1.8173095732927322,7.6251152030990035,3,down_right_fast,168,0.730010986328125,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,20,141,172930,playfield_boundary,,,no_active_spell_at_hit
LUN-S7-F176403-T1,176403,0,7,Final B / Kaguya,307.22076416015625,429.17156982421875,4.0,71.0,1.0,1.0,False,666,0,111,-3.08978271484375,-3.08978271484375,-7.786840804900436,4,up_left_fast,151,1.09625244140625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,19,52,176351,playfield_boundary;corridor_deadline_miss;fast_mode,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F176767-T1,176767,0,7,Final B / Kaguya,359.736572265625,432.0,3.0,55.0,0.0,0.0,False,619,0,84,-2.274566650390625,-2.983154296875,-7.078157523453282,4,left_fast,862,4.10394287109375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,24,59,176708,playfield_boundary;corridor_deadline_miss,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F177091-T1,177091,0,7,Final B / Kaguya,376.0,409.9010009765625,3.0,39.0,0.0,0.0,False,612,0,2,-0.6694387197494507,-0.6694387197494507,-3.4650657713313606,3,up_right,1186,-0.0889892578125,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,18,18,177073,playfield_boundary;corridor_deadline_miss,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F177753-T1,177753,0,7,Final B / Kaguya,361.5347900390625,432.0,3.0,23.0,0.0,0.0,False,681,0,0,-1.4361318349838257,-10.86480712890625,-27.384534191821757,5,left_fast,256,0.613983154296875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,22,88,177665,playfield_boundary;corridor_deadline_miss;fast_mode,150,薬符「壺中の大銀河」,resolved_live_spell_state
LUN-S7-F183016-T1,183016,0,7,Final B / Kaguya,20.0,432.0,3.0,16.0,0.0,0.0,False,1199,0,16,-3.5890249013900757,-3.5890249013900757,,2,up_left_fast,121,1.1993408203125,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,6,239,182777,playfield_boundary;pool_density_over_1000,,,no_active_spell_at_hit
LUN-S7-F183629-T1,183629,0,7,Final B / Kaguya,376.0,420.0,3.0,1.0,0.0,0.0,False,1135,0,0,0.8154418915510178,-3.5853627920150757,-8.433917999267578,2,up_right,236,-3.23895263671875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,9,129,183500,playfield_boundary;corridor_deadline_miss;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S7-F186479-T1,186479,0,7,Final B / Kaguya,87.01081085205078,404.565185546875,3.0,9.0,0.0,0.0,False,93,205,0,-4.949801921844482,-4.949801921844482,,4,right,436,5.979156494140625,72,-1.8485396453556642,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,16,87,186392,action_lag_over_model,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F187122-T1,187122,0,7,Final B / Kaguya,245.56292724609375,432.0,3.0,2.0,0.0,0.0,False,120,225,0,-3.2541259825229645,-3.2541259825229645,9.977620923673921,4,left_fast,660,1.471282958984375,53,112.40198992376332,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,185,186937,playfield_boundary,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F187596-T1,187596,0,7,Final B / Kaguya,347.98681640625,432.0,3.0,0.0,0.0,0.0,False,108,215,0,0.45457153022289276,-2.9756225645542145,-3.4823108963779106,4,down_left_fast,952,-2.57562255859375,12,60.21989686354553,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,170,187426,playfield_boundary;corridor_deadline_miss;fast_mode,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F188207-T1,188207,0,7,Final B / Kaguya,241.4246826171875,417.3629150390625,3.0,0.0,0.0,0.0,False,111,230,0,-5.041580840945244,-5.041580840945244,,4,up_right_fast,1251,4.293709936646543,172,3.3290333605751057,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,237,187970,action_lag_over_model,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F188722-T1,188722,0,7,Final B / Kaguya,298.69720458984375,425.10003662109375,4.0,0.0,1.0,1.0,False,123,220,0,-3.592141568660736,-3.592141568660736,,7,right_fast+deadline_hold,1421,13.096710205078125,136,56.280922412226744,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,86,188636,action_lag_over_model;fast_mode,154,神宝「ブリリアントドラゴンバレッタ」,resolved_live_spell_state
LUN-S7-F196363-T1,196363,0,7,Final B / Kaguya,287.13873291015625,427.1209716796875,3.0,3.0,0.0,0.0,False,260,33,23,-2.8036071807146072,-2.8036071807146072,,3,up,1057,-2.603607177734375,4,4.848185340671593,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,240,196123,,158,神宝「ブディストダイアモンド」,resolved_live_spell_state
LUN-S7-F197749-T1,197749,0,7,Final B / Kaguya,342.667724609375,432.0,4.0,0.0,1.0,1.0,False,237,33,29,-1.6509151458740234,-5.158752001821995,,2,right,943,3.0640470528687387,24,-4.408748612953252,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,9,238,197511,playfield_boundary;fast_mode,158,神宝「ブディストダイアモンド」,resolved_live_spell_state
LUN-S7-F204356-T1,204356,0,7,Final B / Kaguya,8.0,432.0,3.0,8.0,0.0,0.0,False,689,0,7,-2.5165463387966156,-2.5165463387966156,,2,up_right_fast,1205,3.985992431640625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,6,237,204119,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S7-F206315-T1,206315,0,7,Final B / Kaguya,376.0,390.19708251953125,3.0,1.0,0.0,0.0,False,532,24,39,-2.9052345752716064,-4.098216891288757,,2,down_fast,71,22.13593969083641,6,-3.348219099363158,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,8,214,206101,playfield_boundary;fast_mode,162,神宝「サラマンダーシールド」,resolved_live_spell_state
