case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S0-F2287-T1,2287,0,0,Stage 1,376.0,432.0,3.0,1.0,0.0,0.0,False,168,0,0,-3.7731679677963257,-3.7731679677963257,,2,left,346,7.124890360921937,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S0-F2829-T1,2829,0,0,Stage 1,376.0,432.0,3.0,1.0,0.0,0.0,False,164,0,0,-2.1009274423122406,-2.1009274423122406,,2,left_fast,992,-0.071075439453125,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,9,0,,playfield_boundary,,,no_active_spell_at_hit
LUN-S0-F13831-T1,13831,0,0,Stage 1,376.0,424.8790283203125,3.0,8.0,0.0,0.0,False,419,0,0,-1.2696105986833572,-1.2696105986833572,,3,left_fast,578,2.105712890625,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,4,0,,playfield_boundary;fast_mode,5,灯符「ファイヤフライフェノメノン」,resolved_live_spell_state
LUN-S1-F22532-T1,22532,0,1,Stage 2,8.0,431.7424621582031,3.0,15.0,0.0,0.0,False,164,0,0,-1.3950329720973969,-1.3950329720973969,,2,right_fast,600,4.016082763671875,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S1-F23909-T1,23909,0,1,Stage 2,8.0,428.747314453125,3.0,1.0,0.0,0.0,False,447,0,0,-2.2068367898464203,-2.2068367898464203,,2,right,826,2.530611038208008,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary,,,no_active_spell_at_hit
LUN-S1-F24807-T1,24807,0,1,Stage 2,376.0,420.0,3.0,1.0,0.0,0.0,False,79,0,0,0.10017089545726776,-4.329808592796326,,2,up_left_fast,1138,-3.9833984375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,9,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S1-F25511-T1,25511,0,1,Stage 2,376.0,432.0,3.0,10.0,0.0,0.0,False,165,0,0,-2.25701904296875,-2.25701904296875,,2,down_left_fast,526,2.304779052734375,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S1-F26099-T1,26099,0,1,Stage 2,376.0,432.0,3.0,1.0,0.0,0.0,False,455,0,0,-12.40771484375,-18.969879150390625,,2,up_fast,1520,20.670097577977426,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,23,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S1-F38558-T1,38558,0,1,Stage 2,13.656854629516602,426.3431396484375,3.0,11.0,0.0,0.0,False,718,0,0,-3.0593815743923187,-3.0593815743923187,,2,down_right_fast,848,0.11002922058105469,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,11,0,,,,,no_active_spell_at_hit
LUN-S1-F39387-T1,39387,0,1,Stage 2,128.376220703125,432.0,3.0,0.0,0.0,0.0,False,831,0,0,-1.8263913094997406,-1.8263913094997406,,2,up_right_fast,374,5.05401611328125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,10,0,,playfield_boundary,,,no_active_spell_at_hit
